,row_id,order_id,order_date,ship_date,ship_mode,custumer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,order_year,order_month,shipping_delay,sales_log
7573,7574,CA-2015-100916,2015-10-21,2015-10-26,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602.0,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,2015,10,5 days,1.3454723665996355
7574,7575,CA-2016-129532,2016-12-08,2016-12-12,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036.0,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2016,12,4 days,5.406992383173693
7575,7576,CA-2016-129532,2016-12-08,2016-12-12,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.0,2016,12,4 days,5.4680601411351315
7576,7577,CA-2015-134726,2015-11-02,2015-11-07,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2015,11,5 days,3.7598037924506347
7577,7578,CA-2015-134726,2015-11-02,2015-11-07,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115.0,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.792,2015,11,5 days,3.985124757226205
7578,7579,CA-2017-138597,2017-12-18,2017-12-21,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104.0,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,2017,12,3 days,6.3367195308171205
7579,7580,CA-2016-123113,2016-11-23,2016-11-27,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,2016,11,4 days,7.873262750696051
7580,7581,CA-2016-123113,2016-11-23,2016-11-27,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960.0,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,2016,11,4 days,2.9412760877579323
7581,7582,CA-2016-169656,2016-08-13,2016-08-16,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,2016,8,3 days,6.049393774905618
7582,7583,CA-2016-142734,2016-04-16,2016-04-21,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,2016,4,5 days,4.85798127149639
7583,7584,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,2015,3,4 days,8.160783926467431
7584,7585,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4,2015,3,4 days,2.7343675094195836
7585,7586,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,2015,3,4 days,4.8200396008500555
7586,7587,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,2015,3,4 days,2.334083760053417
7587,7588,CA-2015-163223,2015-03-21,2015-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,2015,3,4 days,4.819797577533961
7588,7589,CA-2018-122945,2018-11-16,2018-11-22,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,2018,11,6 days,2.907447358686419
7589,7590,CA-2016-139738,2016-09-25,2016-09-29,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,2016,9,4 days,4.865563278202202
7590,7591,CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,2017,9,4 days,4.081732024171257
7591,7592,CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,2017,9,4 days,4.2800769621381365
7592,7593,CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,2017,9,4 days,2.182900250048066
7593,7594,CA-2017-158778,2017-09-05,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,2017,9,4 days,6.789276876614351
7594,7595,CA-2018-119655,2018-04-20,2018-04-24,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,2018,4,4 days,4.996265880128954
7595,7596,CA-2018-119655,2018-04-20,2018-04-24,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,2018,4,4 days,3.6259396543400624
7596,7597,CA-2016-164567,2016-06-15,2016-06-19,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90004.0,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.576,2016,6,4 days,5.423080429480703
7597,7598,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.248,2015,9,5 days,1.8322614125373848
7598,7599,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,2015,9,5 days,3.6701042987876025
7599,7600,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,2015,9,5 days,3.719408659148759
7600,7601,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.925,2015,9,5 days,3.4315649182785517
7601,7602,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.704,2015,9,5 days,5.008660011175487
7602,7603,CA-2015-131947,2015-09-17,2015-09-22,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477.0,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,2015,9,5 days,4.041646773221651
7603,7604,CA-2017-152520,2017-07-08,2017-07-12,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2017,7,4 days,2.6361960973342264
7604,7605,CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,2017,5,4 days,3.2648429604203364
7605,7606,CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2017,5,4 days,1.8846424633747687
7606,7607,CA-2017-101791,2017-05-27,2017-05-31,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,2017,5,4 days,7.168863370178864
7607,7608,CA-2018-121195,2018-12-24,2018-12-27,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2018,12,3 days,5.580936644657355
7608,7609,CA-2018-163209,2018-05-03,2018-05-07,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,2018,5,4 days,3.2928695047765273
7609,7610,CA-2018-163209,2018-05-03,2018-05-07,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,2018,5,4 days,3.1763857732472487
7610,7611,CA-2015-133354,2015-02-22,2015-02-24,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,2015,2,2 days,3.017493765335504
7611,7612,US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2016,2,3 days,2.355177543113216
7612,7613,US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,2016,2,3 days,1.918392120161421
7613,7614,US-2016-130491,2016-02-08,2016-02-11,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,2016,2,3 days,1.9110228900548727
7614,7615,CA-2016-113740,2016-08-24,2016-08-28,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,2016,8,4 days,2.7669478423496954
7615,7616,CA-2015-148425,2015-11-30,2015-12-04,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839.0,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,2015,12,4 days,2.0336593490247084
7616,7617,CA-2017-144309,2017-12-10,2017-12-16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2017,12,6 days,2.972463646614637
7617,7618,CA-2017-144309,2017-12-10,2017-12-16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,2017,12,6 days,6.5235035672731705
7618,7619,CA-2018-151225,2018-10-27,2018-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,2018,10,2 days,5.250051065138545
7619,7620,CA-2018-151225,2018-10-27,2018-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032.0,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,2018,10,2 days,4.289911345766076
7620,7621,US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,2015,11,4 days,6.293271393605159
7621,7622,US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.344,2015,11,4 days,6.58802373180429
7622,7623,US-2015-144078,2015-11-25,2015-11-29,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,2015,11,4 days,2.1329823086078656
7623,7624,CA-2015-124464,2015-07-14,2015-07-20,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711.0,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,2015,7,6 days,3.70080802497921
7624,7625,CA-2016-136805,2016-05-23,2016-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,2016,5,4 days,6.746999500102743
7625,7626,CA-2016-136805,2016-05-23,2016-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,2016,5,4 days,4.335066045810379
7626,7627,US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,2016,11,2 days,5.788834154916143
7627,7628,US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2016,11,2 days,3.19228541259467
7628,7629,US-2016-159499,2016-11-21,2016-11-23,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,2016,11,2 days,2.8633430855082453
7629,7630,CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,2015,4,2 days,5.819251724462315
7630,7631,CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,2015,4,2 days,5.533168120353832
7631,7632,CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,2015,4,2 days,4.854386859964628
7632,7633,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,2019,1,3 days,7.097416501079477
7633,7634,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,2019,1,3 days,2.604909442182697
7634,7635,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,2019,1,3 days,3.571783682237689
7635,7636,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,2019,1,3 days,5.710360790016324
7636,7637,US-2018-158526,2018-12-29,2019-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,2019,1,3 days,5.5597196299793366
7637,7638,CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,2018,3,6 days,4.102973888920155
7638,7639,CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,2018,3,6 days,4.076859247881081
7639,7640,CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2018,3,6 days,6.093479472514712
7640,7641,CA-2018-104885,2018-03-02,2018-03-08,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,2018,3,6 days,4.234686046775173
7641,7642,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,2017,10,1 days,6.55778637066794
7642,7643,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,2017,10,1 days,2.9393735398846066
7643,7644,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,2017,10,1 days,2.563101497373057
7644,7645,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,2017,10,1 days,4.233526626355437
7645,7646,CA-2016-161452,2016-04-05,2016-04-11,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,2016,4,6 days,6.7948373892870615
7646,7647,US-2015-115196,2015-09-09,2015-09-13,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2015,9,4 days,7.170880792087884
7647,7648,CA-2017-138968,2017-03-15,2017-03-16,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2017,3,1 days,1.712716261887602
